time_s,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1.490000000,-0.211347240,0.498419147,-1.931077682,3.005467453,1.503832818,-0.000261334
1.492000000,-0.211344707,0.498415454,-1.931376440,3.006329296,1.503786217,-0.000167704
1.494000000,-0.211342163,0.498411758,-1.931674073,3.007190869,1.503739272,-0.000108076
1.496000000,-0.211339610,0.498408058,-1.931970588,3.008052111,1.503692091,-0.000070364
1.498000000,-0.211337050,0.498404356,-1.932265992,3.008912966,1.503644807,-0.000046912
1.500000000,-0.211334481,0.498400653,-1.932560291,3.009773379,1.503597532,-0.000032922
1.502000000,-0.211331907,0.498396949,-1.932853492,3.010633301,1.503550332,-0.000025439
1.504000000,-0.211329327,0.498393244,-1.933145601,3.011492694,1.503503229,-0.000022701
1.506000000,-0.211327921,0.498390729,-1.933436614,3.012359951,1.503455636,-0.011351890
1.508000000,-0.211323917,0.498385525,-1.933726321,3.013214353,1.503410979,-0.007265258
1.510000000,-0.211321363,0.498381978,-1.934015223,3.014068948,1.503363304,-0.004649801
1.512000000,-0.211318777,0.498378293,-1.934303107,3.014923964,1.503315014,-0.002975933
1.514000000,-0.211316272,0.498374669,-1.934589945,3.015779182,1.503266965,-0.001904682
1.516000000,-0.211313768,0.498371050,-1.934875700,3.016634512,1.503219666,-0.001219114
1.518000000,-0.211311231,0.498367408,-1.935160360,3.017489898,1.503173027,-0.000780397
1.520000000,-0.211308661,0.498363744,-1.935443934,3.018345294,1.503126685,-0.000499684
1.522000000,-0.211306067,0.498360067,-1.935726431,3.019200653,1.503080273,-0.000320125
1.524000000,-0.211303458,0.498356382,-1.936007860,3.020055926,1.503033560,-0.000205351
1.526000000,-0.211300839,0.498352693,-1.936288228,3.020911055,1.502986478,-0.000132113
1.528000000,-0.211298212,0.498349003,-1.936567537,3.021765978,1.502939077,-0.000085569
1.530000000,-0.211295579,0.498345313,-1.936845791,3.022620626,1.502891465,-0.000056278
1.532000000,-0.211292941,0.498341622,-1.937122991,3.023474927,1.502843758,-0.000038271
1.534000000,-0.211290298,0.498337931,-1.937399137,3.024328810,1.502796040,-0.000027822
1.536000000,-0.211287650,0.498334242,-1.937674230,3.025182205,1.502748354,-0.000022643
1.538000000,-0.211284999,0.498330554,-1.937948268,3.026035053,1.502700703,0.000021391
1.540000000,-0.211282222,0.498326605,-1.938221028,3.026893690,1.502654492,-0.008885740
1.542000000,-0.211279487,0.498322986,-1.938492942,3.027741712,1.502606819,-0.005687068
1.544000000,-0.211276805,0.498319328,-1.938763853,3.028590073,1.502557998,-0.003639937
1.546000000,-0.211274183,0.498315679,-1.939033740,3.029438549,1.502508933,-0.002329796
1.548000000,-0.211271598,0.498312064,-1.939302555,3.030286968,1.502460342,-0.001491332
1.550000000,-0.211268990,0.498308434,-1.939570268,3.031135240,1.502412393,-0.000954752
1.552000000,-0.211266349,0.498304781,-1.939836873,3.031983295,1.502364832,-0.000611391
1.554000000,-0.211263681,0.498301113,-1.940102373,3.032831082,1.502317293,-0.000391714
1.556000000,-0.211260998,0.498297437,-1.940366775,3.033678561,1.502269493,-0.000251228
1.558000000,-0.211258308,0.498293760,-1.940630081,3.034525698,1.502221314,-0.000161477
1.560000000,-0.211255611,0.498290082,-1.940892294,3.035372465,1.502172776,-0.000104276
1.562000000,-0.211252909,0.498286403,-1.941153411,3.036218834,1.502123978,-0.000068029
1.564000000,-0.211250200,0.498282725,-1.941413433,3.037064779,1.502075037,-0.000045366
1.566000000,-0.211247486,0.498279046,-1.941672358,3.037910274,1.502026048,-0.000031642
1.568000000,-0.211244767,0.498275367,-1.941930184,3.038755295,1.501977069,-0.000023958
1.570000000,-0.211242042,0.498271687,-1.942186911,3.039599821,1.501928117,-0.000020538
1.572000000,-0.211239313,0.498268008,-1.942442537,3.040443834,1.501879182,0.000020383
1.574000000,-0.211236446,0.498264064,-1.942696843,3.041293620,1.501831652,-0.008676652
1.576000000,-0.211233647,0.498260462,-1.942950255,3.042133041,1.501782578,-0.005553426
1.578000000,-0.211230885,0.498256810,-1.943202610,3.042972912,1.501732474,-0.003554580
1.580000000,-0.211228173,0.498253161,-1.943453892,3.043813031,1.501682181,-0.002275339
1.582000000,-0.211225493,0.498249542,-1.943704058,3.044653235,1.501632372,-0.001456651
1.584000000,-0.211222791,0.498245907,-1.943953082,3.045493435,1.501583209,-0.000932724
1.586000000,-0.211220054,0.498242250,-1.944200959,3.046333558,1.501534455,-0.000597458
1.588000000,-0.211217289,0.498238575,-1.944447691,3.047173541,1.501485770,-0.000382955
1.590000000,-0.211214505,0.498234889,-1.944693282,3.048013325,1.501436888,-0.000245770
1.592000000,-0.211211709,0.498231198,-1.944937735,3.048852849,1.501387685,-0.000158115
1.594000000,-0.211208902,0.498227502,-1.945181049,3.049692055,1.501338168,-0.000102230
1.596000000,-0.211206086,0.498223805,-1.945423221,3.050530885,1.501288419,-0.000066782
1.598000000,-0.211203263,0.498220105,-1.945664249,3.051369283,1.501238548,-0.000044561
1.600000000,-0.211200433,0.498216403,-1.945904129,3.052207197,1.501188653,-0.000031010
1.604000000,-0.211194757,0.498209000,-1.946380435,3.053881403,1.501088979,-0.000019548
1.605000000,-0.211193335,0.498207150,-1.946498790,3.054299598,1.501064082,-0.000018857
1.606000000,-0.211191914,0.498205301,-1.946616856,3.054717647,1.501039187,0.000018835
1.608000000,-0.211188929,0.498201338,-1.946851910,3.055559514,1.500990785,-0.008466264
1.610000000,-0.211186041,0.498197731,-1.947086012,3.056391119,1.500940776,-0.005418956
1.612000000,-0.211183178,0.498194070,-1.947318997,3.057223136,1.500889852,-0.003468696
1.614000000,-0.211180362,0.498190408,-1.947550853,3.058055383,1.500838777,-0.002220550
1.616000000,-0.211177579,0.498186777,-1.947781543,3.058887720,1.500788169,-0.001421761
1.618000000,-0.211174777,0.498183134,-1.948011042,3.059720074,1.500738169,-0.000910568
1.621000000,-0.211170521,0.498177636,-1.948353059,3.060968513,1.500663778,-0.000467160
1.622000000,-0.211169091,0.498175797,-1.948466473,3.061384607,1.500638985,-0.000374150
1.624000000,-0.211166220,0.498172112,-1.948692419,3.062216674,1.500589225,-0.000240287
1.626000000,-0.211163339,0.498168425,-1.948917194,3.063048524,1.500539156,-0.000154743
1.628000000,-0.211160451,0.498164736,-1.949140804,3.063880090,1.500488784,-0.000100184
1.630000000,-0.211157558,0.498161047,-1.949363252,3.064711298,1.500438190,-0.000065544
1.632000000,-0.211154660,0.498157359,-1.949584542,3.065542070,1.500387479,-0.000043777
1.634000000,-0.211151758,0.498153671,-1.949804679,3.066372331,1.500336745,-0.000030413
1.636000000,-0.211148852,0.498149985,-1.950023666,3.067202010,1.500286045,-0.000022631
1.638000000,-0.211145943,0.498146301,-1.950241509,3.068031041,1.500235403,-0.000018661
1.640000000,-0.211143032,0.498142619,-1.950458212,3.068859370,1.500184814,0.000017449
1.642000000,-0.211139973,0.498138670,-1.950673574,3.069693063,1.500135637,-0.008251103
1.644000000,-0.211137032,0.498135089,-1.950888012,3.070516452,1.500084836,-0.005281433
1.646000000,-0.211134103,0.498131445,-1.951101359,3.071340008,1.500033273,-0.003380861
1.648000000,-0.211131214,0.498127797,-1.951313615,3.072163529,1.499981633,-0.002164515
1.650000000,-0.211128357,0.498124178,-1.951524751,3.072986858,1.499930478,-0.001386076
1.652000000,-0.211125483,0.498120550,-1.951734751,3.073809922,1.499879930,-0.000887904
1.654000000,-0.211122585,0.498116906,-1.951943618,3.074632678,1.499829769,-0.000569114
1.656000000,-0.211119666,0.498113250,-1.952151360,3.075455100,1.499779701,-0.000365142
